Period,Provider Parent Org Code,Provider Parent Name,Provider Org Code,Provider Org Name,Local Authority Code,Local Authority Name,Acute Or Non Acute Description,Reason For Delay,NHS DTOC Beds,NHS,Social Care DTOC beds,Social Care,Both DTOC Beds,Both B
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0.2,6,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,DII_NURSING_HOME,0.633333333,19,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,E_CARE_PACKAGE_IN_HOME,0.466666667,14,0.866666667,26,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,G_PATIENT_FAMILY_CHOICE,0.933333333,28,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLT,NORTH SOMERSET COMMUNITY PARTNERSHIP COMMUNITY INTEREST COMPANY,910,NORTH SOMERSET UA,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,A_COMPLETION_ASSESSMENT,1,30,1.066666667,32,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,DII_NURSING_HOME,0,0,0.433333333,13,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,E_CARE_PACKAGE_IN_HOME,0,0,3.2,96,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,H_DISPUTES,0,0,0.366666667,11,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,I_HOUSING,0.466666667,14,0,0,0,0
MSitDT-June-2018,Q86,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NLX,SIRONA CARE & HEALTH,911,SOUTH GLOUCESTERSHIRE UA,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,E_CARE_PACKAGE_IN_HOME,0.1,3,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NNF,CITY HEALTH CARE PARTNERSHIP CIC,215,KINGSTON UPON HULL UA,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,A_COMPLETION_ASSESSMENT,1.1,33,2.033333333,61,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,B_PUBLIC_FUNDING,0.666666667,20,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0.8,24,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,E_CARE_PACKAGE_IN_HOME,1,30,1.266666667,38,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0.333333333,10,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,G_PATIENT_FAMILY_CHOICE,0.533333333,16,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,I_HOUSING,0.5,15,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQ1,ANGLIAN COMMUNITY ENTERPRISE COMMUNITY INTEREST COMPANY (ACE CIC),620,ESSEX,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,G_PATIENT_FAMILY_CHOICE,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,DI_RESIDENTIAL_HOME,0,0,0.7,21,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,E_CARE_PACKAGE_IN_HOME,0.166666667,5,0.6,18,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,G_PATIENT_FAMILY_CHOICE,0.233333333,7,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,H_DISPUTES,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,I_HOUSING,0,0,0,0,0,0
MSitDT-June-2018,Q79,NHS ENGLAND MIDLANDS AND EAST (EAST),NQA,PROVIDE,620,ESSEX,Non-Acute,O_OTHER,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NQL,NAVIGO,216,NORTH EAST LINCOLNSHIRE UA,Acute,A_COMPLETION_ASSESSMENT,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NQL,NAVIGO,216,NORTH EAST LINCOLNSHIRE UA,Acute,B_PUBLIC_FUNDING,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NQL,NAVIGO,216,NORTH EAST LINCOLNSHIRE UA,Acute,C_FURTHER_NON_ACUTE_NHS,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NQL,NAVIGO,216,NORTH EAST LINCOLNSHIRE UA,Acute,DI_RESIDENTIAL_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NQL,NAVIGO,216,NORTH EAST LINCOLNSHIRE UA,Acute,DII_NURSING_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NQL,NAVIGO,216,NORTH EAST LINCOLNSHIRE UA,Acute,E_CARE_PACKAGE_IN_HOME,0,0,0,0,0,0
MSitDT-June-2018,Q72,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NQL,NAVIGO,216,NORTH EAST LINCOLNSHIRE UA,Acute,F_COMMUNITY_EQUIP_ADAPT,0,0,0,0,0,0
